,artist,title,words
609,Dokken,There Was a Time,"D. Dokken/K. Keeling

It was late like the storm
Finding it hard tried to carry on
Without fear or the shame
We could walk in park without being afraid

Was a time I believed
As the story unfolded so free
Now the passion is gone
All wrong
Down to the lake moonlit dawn

There was a time I believed
Time would heal everything
Was a time I believed
You were everything I need
They say that it's starting to show
Should have seen it long ago
There was a time I believed
You were everything I need

As a child
We believed
We could wake from the night and the dawn it seemed
Was so warm
So warm
Into His arms like a child I was born

Was a time I believed
Time would heal everything
Was a time I believed
You were everything I need

Interlude

You took me like the sage
Searching for some absolution
Hard to know the reason nobody cared
Once upon a time

Take me right away
Let me know there's still a season
Let me know there's still a reason to live
I'm running out of time

There was a time I believed
Time would heal everything
Was a time I believed
You were everything I need
They say that it's starting to show
Should have seen it long ago
There was a time I believed
You were everything I need

So now I'm taking a chase of Cavasier
With all of those words that we shouldn't have said
Walking the beach for the last time again
Missing you more than I should



"
610,Dokken,This Fire,"On and on we go again
There seems no point of view 
Over, under, upside down
I don't know what to do
There used to be a passion
Don't know when it slipped away
I look around at everyone
It happens everyday

I need to get off 
This spinnin' merry go round 
I'm upside down
No sense in talkin' 'till the morning comes
I need to feel it once again
This fire is dyin' 
I can't feel it burnin' inside anymore
This fire is dyin' 
I can't feel the passion that we had before, anymore

contradiction, trepidation, different points of view
Sitting in a place I said I'd never go with you 
Given half a chance I guess I'd throw it all away
My opinion doesn't matter when there's shades of grey

I need to know what you're lookin' for
No sense in talkin' 'till the morning comes
I need to feel it once again
This fire is dyin' 
I can't feel it burnin' inside anymore
This fire is dyin' 
I can't feel the passion that we had before, anymore

(guitar solo)

I need the passion to live my life
Live my dreams the way I like
Give no reasons for what I am
I try to love you the best I can

This fire is dyin' 
I can't feel it burnin' inside anymore
This fire is dyin' 
I can't feel the passion that we had before, anymore
"
611,Dokken,Til the Livin' End,"It's too late to tell me you're sorry
It's too late to walk out the door
Last time, last time you left broken hearted
Only to come back for more

I'm not with you for love
You'll be back on your knees again

Til the livin' end
When will it ever end
Til the livin' end
You know I can't wait
Can't wait, til the livin' end

It was you that wanted affection
It was you and all of your lies
This time, this time I'm changing direction
Changing the look in your eyes

I'm not with you for love
You'll be back on your knees again

Til the livin' end
When will it ever end
Til the livin' end
You know I can't wait
Can't wait, til the livin' end

Got no hope for the future
When you live in the past
Not gonna wait for tomorrow
Can't wait, til the livin' end

Til the livin' end
When will it ever end
Til the livin' end
You know I can't wait
Can't wait, til the livin' end
Can't wait, til the livin' end
Can't wait, til the livin' end
Can't wait, til the livin' end"
612,Dokken,Too High to Fly,"We sold our sons and we sold our daughters
Pretty soon we'll sell our brothers
We took the gold, but the gold was water
I tried to save the world, but I failed her

She cries the tears that I never left her
I left them all behind
You were sitting in your darkest hour
Summer's gone

We tried to make the world so much better
We send our words in a pretty perfumed letter
You sit alone in your ivory towers
I'm just one person, I don't matter

You tap the needle, and you went to heaven
You left it all behind
Now you're feeling oh so better

[Chorus]
Too high to fly
You should've seen me there (Yeah)
Too high to fly, my baby
But you were almost there

The sun shines down on my face
But you don't feel a thing (no, no, no)
The lines on the street, and the some rises
You looked too long for heaven, now you're blinded, baby

Another morning sun
Another day gone by
The storm's coming
With the pouring rain

[Chorus]

The storm comes with the pouring rain (Salvation)
The lines in the street, and the smoke rises
Wanderin' round for forty days, hope you find it

[Chorus]"
613,Dokken,Tooth and Nail,"Desperate living, driving me mad
Writings on the wall
Crushed all our hopes and the dreams we once had
Just to watch them fall

Tearing it up in the daytime
Burning it down at night
How long does it take
To break the spell
Straight to the top
Tooth and Nail

Last generation, reckless and free
Up against the odds
Thoughts of revenge are going trough me
Fate lies in the cards

Tearing it up in the daytime
Burning it down at night
How long does it take
To break the spell
Straight to the top
Tooth and Nail

Desperate living, trying to see
Breaking all the rules
Only the strong are gonna be free
From a world of fools

Tooth and nail
Tooth and nail
Straight to the top
Tooth and nail"
614,Dokken,Turn on the Action,"I'm like a wildcat at midnight
I'm like a stick of dynamite
Evil senses taking over me
Gonna let the action steal the night
Turn up the heat
Turn down the lights (action, action)
Turn up the heat
Baby go all night
Turn on the action
Turn on the night
Turn on the action
Turn on the night
I'm looking over my shoulder
I'm running reckless through the night
Forever young not getting older
Satisfaction guaranteed tonight
Turn up the heat
Turn down the lights (action, action)
Turn up the heat
Baby go all night
Turn on the action
Turn on the night
Turn on the action
Turn on the night"
615,Dokken,Unchain the Night,"I've been lost in the middle
Always trying to find the wishing well
Running around in circles
Never crossing the line

Don't want to touch you
Don't want to see
You've got a knife in your heart
Don't say that you did it for me

Never unchain the night
Don't tell me that the love is gone
Never unchain the night
'Cause there's always another turn

You know right where you want it
But you never gave it in return
Running me in circles
Always crossing the line

Don't want to touch you
Leave you confused
You took the easy way out
When you looked through the eyes of a fool

Never unchain the night
Don't tell me that the love is strong
Never unchain the night
'Cause there's always another turn

Never, never
Never, never

Never unchain the night
Don't tell me that the love is gone
Never unchain the night
I'm never gonna set you free
Never unchain the night
Don't tell me that the love is gone
Never unchain the night
'Cause there's always another turn
Never unchain the night"
616,Dokken,Until I Know,"Overtake me -- seize
the vision through my eyes
and reinstate me --
bathe me in your sunlight
until I know -- until I know

constant motion -- kept me standing still
howling silence -- penetrate
and break my will

so re-embrace me -- the release
me one more time
until I know -- until I know
so re-embrace me -- the release
me one more time
until I know -- until I know"
617,Dokken,Voice of the Soul,"Can you see the soul / through a window in your mind
Can you see the darkness that was left me over time
Bordering on sadness / no tranquility
Look through my mirror and you'll see
[so long] a vision come and gone
[inside] nothing was clear
Saving grace / forgotten road
I was lost / but now I'm home
Saving grace / a ray of hope
When I hear a voice of the soul
Sold my religion / sold my candles too
Knees have been bleeding / praying over you
I search the heavens / all I ever see
Dust from the ashes / misery
[rise up] sleeping with misfortune
[temptation] a mirror of myself
Saving grace / forgotten road
I was lost / but now I'm home
Saving grace / a ray of hope
When I hear a voice of the soul
When the light shines above me
And casts a shadow of myself
Look to skies that surround me
Embrace the one that speaks inside
Delivered unto self
Saving grace a ray of hope
When I hear the voice [of the soul]
[voice of the soul]
Saving grace
[voice of the soul]
When I hear the voice
Hear the voice of the soul
"
618,Dokken,Walk Away,"A faded picture from your heart
Was all you left for me
I'm still waiting, stanging here
To see what i could see

Your love i borrowed just like time
It wasn't mine to keep
But the love we shared
I thought was there
And now you have to leave

Just walk away
There'll be no more tomorrows
Just walk away
You won't be there for me
From far away
I tried to say i'm sorry
But i can't find a way
(to) just walk away

Couldn't see for i was blind
The hurt you hide inside
I didn't mean to break your heart
I wish it had been mine

And as another day unfolds
Don't know what it means
Was it love we had
Or love gone bad
Still the love we need

Just walk away
There'll be no more tomorrows
Just walk away
You won't be there for me
From far away
I tried to say i'm sorry
But i can't find a way
(to) just walk away

I'm still standing, waiting here
Waiting for a sign
I didn't mean to break your heart
I wish it had been mine

Just walk away
There'll be no more tomorrows
Just walk away
You won't be there for me
From far away
I tried to say i'm sorry
But i can't find a way
(to) just walk away

Just walk away
Yeah, walk away
Just walk away..."
619,Dokken,When Heaven Comes Down,"Total confusion- one final sin
Someone's religion and greed
Accidents happen, someone to blame
Who's got the answers we need?
I don't know who to believe
But I know who's gonna set me free
Cause I'll be waiting
When heaven comes down
Ashes to ashes, sorrow and shame
Look at the future again
Angels in heaven walking the streets
Searching for someone to blame
I don't know who to believe
But I know who's gonna set me free
Cause I'll be waiting
When heaven comes down
Until tomorrow
When heaven comes down
Cause I'll be waiting
When heaven comes down
Until tomorrow
When heaven comes down"
620,Dokken,Who Believes,"Tried to go to sleep last night
But too many things were in my head
Then the sun began to rise
Still I haven't gone to bed
Why do all these questions dance around inside my head
All I want to do is close my eyes and go to bed
Let tomorrow bring the answers that I need instead
And let it go / let it go
Is there anybody who believes
That the questions and the answers will come easily
And this sadness that I felt will finally set me free
Set me free / set me free
Hope that I can sleep tonight
Close my eyes and slip away
Dream about some other place
Where the sun shines in my head
Out of all the people in my life I love you more
And I hope that time will find a way to make it sure
That we stay one and the same
Is there anybody who believes
That the questions and the answers will come easily
And this sadness that I felt will finally set me free
Set me free - set me free
You're the only person in my life
And I hope that time will find a way to make it right
And whatever happens you will know
I love you more
Is there anybody who believes
That the questions and the answers will come easily
And this sadness that I felt will finally set me free
Set me free / set me free
"
621,Dokken,Will the Sun Rise?,"In the name of liberty, we set off to the sea
In the name of glory, fighting to be free
But one mistake can set it all to rest
No one sees and no one wins the game of chance
I need to know
Will the sun rise when it's over
Will the sun rise, will there be a sky
Will the sun rise another day
A simple answer, that all of us should see
Let things be what they may be
Open your eyes, do you think that you're the best
Try to see the light before the final test
I need to know
Will the sun rise when it's over
Will the sun rise, will there be a sky
Will the sun rise another day
Someone is watching, waiting to see
If there's a chance before the sun fades for eternity
Will the sun rise when it's over
Will the sun rise, will there be a sky
Will the sun rise when it's over
Will the sun rise another day
Will the sun rise, I need to know
Will the sun rise when it's over
Will the sun rise, I need to know
Will the sun rise, will there be a sky
Will the sun rise
Will the sun rise
When it's over"
622,Dokken,Without Warning,"[Instrumental]
"
623,Dokken,You,"Life as dreams
Streets of gold
You used to go there
Now you're draining down the bottle
Systems failing
Sirens wailing
It's no secret that you're headed for the farm child

It's time you're leaving
Take a break down to the shore
You used to love it where the Holy waters flow
Maybe you'll find your long lost message in a bottle
Sent long ago
To your self long ago
What are you looking for?

The line is long
You're too far out
No hidden meanings here
But I have to spell it out
Sleep in late
Or never wake
Missing such a good time
Thinking that you're never gonna throw it all away

They found your message on the other side of life
But they don't want you over
They don't wanna cry
Seems that you've gone too far caught up in your self
Better find your way out
It's not all about ""You""

Into the light of the sun
Now you're gone
Send me a word out of faith
You'll be home
Far away

You make believe before you go to sleep
That life is going your way
The things you need are superficial indeed
And leading you astray, far away

Its time you're leaving take a breakdown to the shore
You used to love it when the Holy Waters flowed
Maybe you'll find your long lost message in a bottle
Sent long ago
Is it just all about you?"
624,Dokken,Young Girls,"Staying out all night dancing
You can't keep them at home, no
She'll tease and smile
She'll play for a while
She's got it under control, yeah

I hope it's me tonight
She's looking for
Oh, sweet young girls
I love them all

Young girls
Driving me crazy
Young girls
I love them all

The doctor says I must slow down
I gotta leave them alone, yeah
All I know if I'm gonna die
What way to go

I hope it's me tonight
She's looking for
Oh, sweet young girls
I love them all

Young girls
You're driving me crazy
Young girls
I love them all
Young girls
Beautiful ladies
Young girls
I want them all

I hope it's me tonight
She's looking for
Oh, sweet young girls
I love them all

Young girls
You're driving me crazy
Young girls
I love them all, yeah
Young girls
Beautiful ladies
Young girls
I want them all, yeah
Young girls
Those beautiful ladies
Young girls
I love them all
Young girls
Oh yeah
Young girls
How old you anyway?

I hope it's me tonight
She's looking for
Oh, sweet young girls
I love them all"
625,Enuff Z'nuff,Ain't It Funny,"Ain't It Funny He couldn't go on.
Every dream inside his wish is so golden.
It didn't take long
For the demons in his mind to unfold him.
With everything wrong,
Kinda feelin' like somebody had sold him.
The finger points on,
'Cause it rolled the way that everyone told him.
Ain't it funny how you feel like dying?(3X)
Ain't it funny how you feel like chokin'?

She's holdin' her head.
Feeling stupid, feeling old and so ugly.
So sweet in her bed.
See her huddlin' her covers so snuggly.
No lovers today.
In fact there wasn't yesterday or tomorrow.
She's never been laid.
Showing all her bitterness and her sorrow.

Ain't it funny how you feel like dying? (3X)
Ain't it funny how you feel like exploding?...

I shouldn't go on.
Everyday's another reason for dying.
I've sat here so long.
Cannot even find a reason for trying.
I'm feeling so numb.
Noticed lately I ain't even been lying.
I ain't got no gun.
I just walk around the living room crying.

Repeat Chorus #1 Twice.

Ain't it funny how you feel like unloading?"
626,Enuff Z'nuff,All Alone,"All Alone They said if the cigarettes
Didn't get you alcohol would first.
A little white and a little brown
Mixed together got you all sunburst.
Well everybody's got troubles,
Just how bad were yours?
I know in a sad world,
It's a long way home.
I know in a bad world,
That it's a long way home.
I know in a mad world,
It's a long way home.
But you left me carrying on, 
All alone.
All alone.

Well I thought as sure as hell,
It'd be me, my dear, instead of you.
But that only goes to show
The amazing things that we can do.
We're all the people you love
And we all still love you.

Repeat Chorus.

But maybe if I hung out
For just a week or two..."
627,Enuff Z'nuff,All Right,"All Right Feels good,
Gotta say to myself.
I don't have a lot
But I still got my health.
Well all right.
(Oh yeah it's a sunny day)
Well all right.
(Oh yeah everything's okay)
It don't matter
When you see the light.
You would rather
Try and win the fight.
But you can't win them all
So it can't get you too uptight.
All right.

Yeah I know
That I'm sick in the head,
But I know I'm better off
Than sick in bed.
Well all right.
(Oh yeah it's a sunny day)
Well all right.
(Oh yeah everything's okay)

Repeat Chorus.

Anyway that you want it to be, 
It don't really matter
All that much to me.
Well all right.
(Oh yeah it's a sunny day)
Well all right.
(Oh yeah everything's okay)"
628,Enuff Z'nuff,Baby You're the Greatest," Baby You're The Greatest I know it's Monday,
After the weekend,
But could you still come out to play?
It happened one day,
We got to be friends,
And I was gladly blown away.
Oh, lately I've been holding out
For something really cool,
And then I get the nerve
To finally say hello and I play the fool.
But baby
Could you warm me
So I could
Melt away?
Baby all I really wanna hear
You say is ""I love you.""
Lately I just wanna cuddle
In your arms and not be blue.
Baby all I really wanna hear
You say is ""I love you.""
Baby you're the greatest
And I'll never let you go.

I knew that somewhere
Over the rainbow,
There would be something left for me.
I'm really out there,
But not insane, no,
Exactly where I love to be.
Have you ever had a secret
That you couldn't keep?
My mind is in a whirl,
My heart is in a flutter,
Can't get to sleep.
Oh baby
Could you hold me
And tell me
I'm the one?

Repeat Chorus.

I feel so Monday
After the weekend.
No sense pretending I'm okay.
I knew that one day
I'd find the deep end
And I would jump right in and play.
Oh, lately I've been checkin' around
For something really cool,
And then I get the nerve
To finally say hello and I play the fool.
But baby
If you warm me
Then I could
Melt away.

Repeat Chorus Twice.

I said I don't care,
And I don't know.
'Cause what you did
To make me love you so.
Baby you're the greatest
And I'll never let you go.
I'll never let you go, yeah.
You're the greatest, and I love 'ya."
629,Enuff Z'nuff,Bang On,"Bang On I look back into history,
About a half an hour ago.
It wasn't too hard finding me,
Yeah where all the flowers grow.
We fucked up big and bad.
Good times were all we ever had.
Drive you mad.
Bang on, on the drum
Is all she had to say.
Bang on, don't you come,
Make it last all day.
This gig's not over now,
There's so much left to play.
Bang on, on the drum,
Bang on, don't you come.
Bang on, on the drum,
And never go away.

I look back, I was 23,
We were bangin' all the time.
We stayed up, never had to sleep,
Out of body, out of mind.
We let our feelings go
By cranking up the stereo.
Oh no!"
630,Enuff Z'nuff,Believe in Love,"Believe In Love I love Sunday mornings,
All wrapped up in Spring-time.
Hangin' from a thread,
Barrel to your head.
You can make it alright,
If you can make it into bed.
But you've got to believe in love,
So your heart can melt away.
And I know you'll have it all someday.
You've got to believe in love.

I've got something for ya',
Drink it down like water.
If you hate it from the start,
Let it savor in your heart.
You can take a little home,
You can take it apart.

Repeat Chorus.

You've got to believe in love.
When you've got to rise above.
You've got to believe in love...

I love pretty colors,
Chase 'em 'round like rainbows.
If you need someone to hold,
Your mother should have told ya'.
There ain't nothing wrong
With taking back what they've stole.

But you've got to believe in love,
Or your heart will melt away.
And I know you'll have it all someday.
You've got to believe in love.

Repeat Chorus #2.

Oh, in love.
You've got to believe in love.
Believe in love...
You've got it all if you believe in love. (7X)
You've gotta gotta gotta believe in love.
I love pretty colors."
631,Enuff Z'nuff,Black Rain,"Black Rain Red sun come, better run and hide.
Ain't no fun when it gets inside your head.
Red sun come, better get inside.
Wrong impression then one night you're dead.
I said...
Black rain (black rain).
Black rain (black rain).
A frozen heart and a mind insane
Could come unglued in the wet of the black rain.
Another ride on the honor train
Could change the world into death in the black rain.

Pretty little singing boy
Just became a brand new toy, oh my.
Pretty little singing boy,
One you may have just destroyed your life.
No lie...
Black rain (black rain).
Black rain (black rain).

"
632,Enuff Z'nuff,Everything Works If You Let It,"Everything'll work out if you let it
Everything'll work out if you let it 
Everything'll work out if you let it
Let it in your heart

Everything works if you let it 
If you let it in your heart
Yeah everything works if you let it
If you let it in your heart

She is the girl of his dreams
He wants her, he thinks 'forget it'
He's got a pain in his heart he feels like crying
So lonesome for love he feels like dying

But don't stop the dream
He can fix it, I know he can
He's the world's world's greatest
At the work that he does
When he moves on down the line
 
She is the girl of his dreams
He wants her, he thinks 'forget it'
He'd love to look inside her heart
And see if she agrees

But don't stop the dream 
He can fix it, I know he can
He's good, he's great 
At the work that he does
And there's magic in the air

Everything'll work out if you let it
Everything'll work out if you let it
Everything'll work out if you let it
Let it in your heart

Good times, bad times don't know what to do
Half the time and all the time
Don't know if it's true
Someday, somewhere know if it's true
She'll look inside her heart and decide
It's really you"
633,Enuff Z'nuff,Fly Away,"Fly Away (Vie)
I know it's raining in your heart,
And you've been drowning in your tears.
And though you hate to be apart...

If there's a Heaven up above,
Why spend another day in Hell?
Who says you have to be in love?
You're crying in your wishing well.

Just fly away.
Fly away.
The cage is broken,
All you need is faith
and a little bit of open sky,
To fly away.

You're not in love, you're in denial.
(It is so you can't deny it)
I get confused sometimes myself.
(The world is a confusing place)
Where is your pretty little smile?
(The one you used to use on me?)

I see it trembling away,
I see your body giving up.
So glad you're calling it a day,
You're telling me you've had enuff.

Repeat Chorus.

And now you're salvaging what's left.
(Can you pick up the pieces?)
Well don't you think that it's too late.
(You may have waited a bit too long)
For all those years, what did you get?
(What'd you get for your misery?)

If there's a Heaven up above,
Why spend another day in Hell?
So few were meant to be in love,
I'm not lying when I wish you well."
634,Enuff Z'nuff,Fly High Michelle,"Six o'clock in the morning 
Still sitting here pouring 
The drinks till they're gone 
We did everything together 
Would have done it forever 
How did we go wrong 
I know that what goes up comes down 
I didn't know you hit the ground 

Why'd you have to give it up (fly high, Michelle)
Ooh you were just a little girl (fly high, Michelle)
I'll never look into your blue eyes (fly high, Michelle)
Fly high, Michelle 
 
We did it just for a good time 
A misunderstood time 
We lived with a fear 
I wish we still could have done things 
And not overhung things 
I wish you were here 
And know I'll live a life of could have beens 
Until new life begins 
 
Why'd you have to give it up (fly high, Michelle)
Ooh you were just a little girl (fly high, Michelle)
I'll never look into your blue eyes (fly high, Michelle)
Fly high, Michelle

I'll say another prayer tonight 
And I'll see you in the light 

You have to give it up (fly high, Michelle)
Ooh you were just a little girl (fly high, Michelle)
I'll never look into your blue eyes (fly high, Michelle)
Fly high, Michelle (fly high, Michelle)

You have to give it up (fly high, Michelle)
Ooh you were just a little girl (fly high, Michelle)
I'll never look into your blue eyes (fly high, Michelle)
Fly high, Michelle (fly high, Michelle)
(Fly high Michelle)
Fly high, Michelle
Fly high, Michelle
Fly high, Michelle"
635,Enuff Z'nuff,For Now,"Moments like these don't go away
They only get deeper everyday
And when there's just nothing left to say
Moments like these don't go away

For now the sun don't shine unless you open up your eyes
For now the world won't turn if you should say goodbye
For now I'm the luckiest guy that you're still with me
For now's meant to be
You and me

People like us don't you ever change
They only get old and rearranged
And when there's no heart left on the stage
People like us, don't you ever change

For now I couldn't leave, forever if I tried
For now there's no one else or reasons to have lied
For now's enough to expect but expect it from me
For now's meant to be
You and me, for now

No matter what I do to get through to you
You keep pushing, you keep pushing
Forget the games we played
For now we've got it made
For now's meant to be

For now there's nothing finer than your bedroom eyes
For now you are the sale, there are no better buys
For now's enough just to want if you want it from me
For now's meant to be

For now I couldn't leave, forever if I tried
For now there's no one else or reasons to have lied
For now's enough to expect but expect it from me
For now's meant to be
You and me, for now
You and me

For now we're meant to be
For now we're meant to be
For now we're meant to be
For now we're meant to be

Meant to be, oh
For now
For now
For now
"
636,Enuff Z'nuff,Habit,"I'm watching the hour glass, waiting for time to pass inside.
The grains fall slow.
I'm waiting for yesterday, I wish it would go away
Today won't stay or go.

Getting older, getting colder.
Habit so hard to break.
So redeeming, when I'm dreaming.
Habit so hard to break.

Where is my yesterface? It's lost in the yesterplace.
My smile, and my ways don't show.
But now it's a part of me, it's deep in the heart of me,
And I just can't let go.

Repeat Chorus.

I'm waiting for yesterday, I wish it would go away.
Today won't stay or go."
637,Enuff Z'nuff,Happy Holiday,"In Wonderland the snow is on the ground
he happiness, you hear it all around
Santa Claus and mistletoe and old Jack Frost
Yeah, don't you know

That little boys and little girls
They love to play
With little toys and little twirls of yesterday
They sing the joys onto the world
I'd like to say, have a happy holiday

Even there are smiles among the poor
They don't have much but they have love for sure
Helping hands to get those through
Who have no one, nothing to do

That little boys and little girls
They love to play
With little toys and little twirls of yesterday
They sing the joys onto the world
I'd like to say, have a happy holiday

Ding-dong, hear the bells they ring
Ding-dong, hear the caroler's sing
Stockings hung and filled with everything

When the emptiness to get you down
All alone you walk the lonely ground
Just think about the ones you love
And take the blows and rise above

That little boys and little girls
They love to play
With little toys and little twirls of yesterday
They sing the joys onto the world
I'd like to say, have a happy holiday

That little boys and little girls
They love to play
With little toys and little twirls of yesterday
They sing the joys onto the world
I'd like to say, have a happy holiday

Happy holiday
Happy holiday
Happy holiday
Happy holiday"
638,Enuff Z'nuff,Holiday,"Holiday Going on a holiday,
From L.A. down to Mexico.
Anywhere along the way
Could be somewhere that I should go.
Packing all my precious toys,
You know that I may need them there.
Gonna make a little noise,
Just as soon as I get somewhere.
Baby wipe the tears from your eyes,
You know I'll come shuffling back.
I'll be bringing you a little surprise,
Yeah when I come shuffling back,
Yeah when I come shuffling back.

Got to be a better place,
Where I can be a millionaire,
And I don't have to show my face
Cuz it's covered up by my hair.
Oh that's the way it's gonna be,
There's really nothing left to say.
If anybody asks for me,
Tell them I'm on a holiday."
639,Enuff Z'nuff,Innocence,"Doll house in the corner
Where you used to sit and play.
Cutting paper playmates,
Having tea at noon each day.
All the things you cherished
Now have faded all away, 
And you're a big girl now, you say.
All familiar faces that you
Used to watch and grow,
Now have turned to faces that you
Really do not know.
Now some special boy has come
Along and brought you joy,
He wants to make love to you.

There goes your innocence,
Who's to say what's right or wrong?
But it's your innocence,
And when you give it up, it's gone.
And in your heart, in your mind,
If you feel it's the time,
Your innocence is gone.

All those little shadows
Flickering on your bedroom wall,
Once were scary monsters,
Now they're all so very small.
Dangling on your mizpah
As you hurry down the hall,
You want to show all to all.

Repeat Chorus.

Follow intuition,
No you ain't done nothing bad,
Take a look around you,
At your mother and your dad.
You're not alone, it happens all the time,
you should be glad,
That you're a big girl now, so sad.

"
640,Enuff Z'nuff,Invisible," Invisible Where will I go
When I die?
Will I go under
Or will I fly?
What is waiting
Behind the door?
Is there just darkness
Or so much more?
These are questions
I ask myself,
And then I put them
Upon the shelf.
And I figure
Maybe one day,
I'll pull the trigger,
And blow away.
While I'm loving you I'm hating me,
And that's a bloody cold reality.
I am someone no one else can see.
I'm invisible.

Well alright.
No solutions
And no big breaks.
It's just confusion
And heartaches.
But it don't matter
A bit to me.
'Cause I ain't feeling
What I can't see.

Repeat Chorus.

What do you say?

Where will I go
When I die?
Will I go under
Or will I fly?
And what is waiting
Behind the door?
Will there be darkness
Or so much more?"
641,Enuff Z'nuff,Jealous Guy,"I was dreaming of the past,
And my heart was beating fast.
I began to lose control, 
I began to lose control.
I didn't mean to hurt you. 
I'm sorry that I made you cry.
Oh no, I didn't mean to hurt you. 
I'm just a jealous guy.

I was feeling insecure you might not love me anymore.
I was shivering inside, 
I was shivering inside.
I didn't mean...

I was trying to catch your eyes, 
though that you was trying to hide.
I was swallowing my pain, 
I was swallowing my pain.
I didn't mean..."
642,Enuff Z'nuff,Kiss the Clown,"I'm gonna tease my hair,
I'm gonna get my new suit on. 
Check my little black book,
See who'll be the lucky one.
Four-star Rosy gets to have me
All night long.
But she gets too friendly
When the hanky panky is done.

But then she hangs out in my town,
And she tries to track me down.
She always wants to stick around,
Kiss the clown!

Hop in my car,
Take off for the cash station,
To get more money
To boost my reputation.
It's ladies' night at the bar,
I make a reservation.
I let the girls all buy me drinks,
That's instigation.

But then her eyes get big and brown,
And her words all marriage-bound.
But when I love you comes around,
Kiss the clown!

This ain't no romance, pretty baby.
Kiss the clown!
Oh, don't get stuck on me, honey.
Kiss the clown!
Bend over baby, this ain't love!
Kiss the clown!"
643,Enuff Z'nuff,Little Indian Angel,"How are ya, my little Indian angel?

I'm a lone rider on a trail that never ends.
Just an outsider, don't turn my back on any friends.
But then she got me with that arrow,
And she somehow weaved together my loose ends.

How are ya, my little Indian angel?
How are ya, my little Indian angel?

With my guns loaded, it's another nasty town. 
The fear, I won't show it, it's enough to bring me down.
But in our teepee we're not sleeping,
And there's guns and arrows scattered on the ground, yeah.

How are ya, my little Indian angel?
How are ya, my little Indian angel?
How are ya, my little Indian angel?

When I need romance, I do a rain dance. 
She starts poppin, the rain droppin'. 
And with my big gun I shoot another one. 
And on target, ooh, I get
So wrapped up, the peace pipe cookin'.
Warriors come and we just look away."
644,Enuff Z'nuff,Loser of the World,"Loser Of The World (Vie)
Well look at me
Out on my own again.
When I should be
On my way home again.
No mystery
That I'm alone again.
The loser of the world.

The one I love
Is never true to me.
I'm not above
What she could do to me.
I'm so tired,
Their tryin' to get through to me.
The loser of the world.

Hey! Won't you stay? 
I've been so long in the dark, 
The nights become my day.

You look at me,
Let it enlighten you.
But what you see
Will maybe frighten you.
You just might be
A little bit like me too.
The loser of the world.
The loser of the world.
The loser of the world."
645,Enuff Z'nuff,Mary Ann Lost Her Baby,"Mary Anne Lost Her Baby Sitting in a room,
Waiting there they call your name 
Into another room,
Where they tell you there's no pain, 
Well you might not feel it now,
You're just simplifying things,
Got out of hand somehow,
Until the matter rings, it rings.
It's gone, it's gone.
Mary Anne lost her baby
And now it drives her crazy.
Since Mary Anne lost her baby,
Her whole world has gone crazy.

Walking through the store,
See the aisle, the nursery care
Could trigger off the horror
Of a life that once was there.
You don't know what it means.
Responsibilities.
Remove them with machines.
Until once again your free,
You're free.
It's gone, it's gone

Repeat Chorus.

Questions in her head,
As the forties pass her by,
And there's still no one in bed,
Just a big, fat, lonely why.
Spending life alone
When you could have had the joys
That make you carry on.
Now the furnished party toy in life
Is gone, yeah it's gone.

"
646,Enuff Z'nuff,Master of Pain,"Master Of Pain My mamma was a gypsy,
My daddy was a whore.
Baby bottle full of whiskey
And now I've got the store
That puts you on the floor.
All your billion dollar babies,
Gonna bleed ya till there dry.
Then I'm gonna drive you crazy,
Just to see you cry.
You know the reason why!
'Cause I'm a cold-hearted master of pain.
I'm a cold-hearted master of pain.
I'm a cold-hearted master of pain,
Something makes you want me.

Never had a steady lover,
No one's ever broke my heart.
Go from one thing to another,
See me tearing it apart,
Yeah tearing it apart.
I may already be around you,
You'll never know it's me.
But baby when I've found you,
Get set for misery,
Get set for misery.

"
647,Enuff Z'nuff,My Dear Dream,"Hold on, don't throw yourself away
Honey nothing's forever
Hold on, don't blow yourself away
Honey nothing's forever

Looking for love where there is no emotion
Where do we go from here?
Looking for air at the floor of the ocean
An ocean of lonely tears, ooh another time
Another place, my dear dream

Well I've just got back from a run and I'm feeling alright
Well there ain't much time 'til I get that chilled
Gotta make it through the night, I stand up, I sit down
In my size I start to drown, there is only one thing on my mind

I hear love, I get down
There's a new sensation that I've found, yeah
I hear love, I get down
There's a new sensation going round, yeah

Looking for love where there is no emotion
Where do we go from here?
Looking for air at the floor of the ocean
An ocean of lonely tears, ooh another time
Another place, my dear dream

"
648,Enuff Z'nuff,My Heroin,"Why does everybody dig the pain?
It feels good, real good
Why is everybody now insane?
Cocaine, so lame

It's a sin 
You can't win
Heroin
You can't win
The shape you're in
My heroin

Where's the joy unless you feel the pain?
Insane, no gain
It's a choice that you don't have to choose
One day, You'll lose

It's a sin
The shape you're in
Heroin
You can't win
It's a sin
My heroin

There's a road that we all roam
It's the only road we know

Why does everbody dig the pain?
It feels good, real good
Why is everybody now insane?
Cocaine, so lame

It's a sin
The shape you're in
Heroin
You can't win
It's a sin
My heroin
It's a sin
The shape you're in
My heroin

My heroin "
