,artist,title,words
537,Stryper,Sing-Along Song,"In a land of freedom
God has sent His grace
(We're proud to live in such a place)

With the right to sing
Song after song
(This song's for you to sing, sing, sing, sing along!)

Whoa oh-oh-oh wah oh-woah-ah la la
Whoa oh-oh-oh wah oh-woah-ah la la

Lift your voices higher
We want to hear you sing
(Let's lift our voices to the King of Kings)

With the right to sing
Song after song
(This song's for you to sing, sing, sing, sing along!)

Whoa oh-oh-oh wah oh-woah-ah la la
Whoa oh-oh-oh wah oh-woah-ah la la
Whoa oh-oh-oh wah oh-woah-ah la la
Whoa oh-oh-oh wah oh-woah-ah la la
Whoa oh-oh-oh wah oh-woah-ah la la
Whoa oh-oh-oh wah oh-woah-ah la la
Whoa oh-oh-oh wah oh-woah-ah la la
Whoa oh-oh-oh wah oh-woah-ah la la
Whoa oh-oh-oh wah oh-woah-ah la la
Whoa oh-oh-oh wah oh-woah-ah la laEmbedShare Url:CopyEmbed:Copy"
538,Stryper,Soldiers Under Command,"Oh!, oh!, oh!, yeah!
We are the soldiers under God's command
We hold His two-edged sword within our hands
We're not ashamed to stand up for what's right
We win without sin, it's not by our might
And we're fighting all the sin
And the good book, it says we'll win!

Soldiers!, Soldiers under command
Soldiers!, Soldiers fighting the Lord's battle plan

Are you a soldier under God's command?
Help fight the good fight, join us while you can
The battle that's waiting is fought so easily
Through Him, without sin there is victory
And were fighting all the sin
And the good book, it says we'll win!

Soldiers!, Soldiers under command
Slodiers!, Soldiers fighting the Lord's battle plan!
Whoa!, whoa!
Oh!
Soldiers!, Soldiers under command
Soldiers!, Soldiers fighting the Lord's battle plan
Oh!, oh!, oh!, yeah!
The Lord's battle plan!!EmbedShare Url:CopyEmbed:Copy"
539,Stryper,Sorry,"Moment just complicated
And more than just okay
No, it's not overrated
Every word you say

Sorry!
It doesn't always make it stop me  (Sorry!)
Maybe next time be more charming  (Sorry!)
So you don't have to say sorry
No, you don't have to say sorry
Oh no!

Another lie and deception
And just a smile that fades
You better change your reflection
And start a new crusade

Sorry!
It doesn't always make it stop me  (Sorry!)
Maybe next time be more charming  (Sorry!)
So you don't have to say sorry
No, you don't have to say sorry

Oh sorry!
It doesn't always make it stop me  (Sorry!)
Maybe next time be more charming  (Sorry!)
So you don't have to say sorry
No, you don't have to say you're ...

Sorry! (Sorry! Sorry! Sorry!)
Maybe next time be more charming  (Sorry!)
So you don't have to say sorry
No, you don't have to say sorry  (Sorry!)
Sorry! (Sorry!)
No, you don't have to say sorry! (Sorry!)EmbedShare Url:CopyEmbed:Copy"
540,Stryper,Sticks & Stones,"I’m a victim of your pain
But I have no one else to blame but me
There were choices guaranteed
I closed my eyes, and turned the other cheek

Sticks and Stones may break my bones
But words will never hurt me so they say
Oh well, yours hurt like hell
You don’t own me - I am free
I’ll take the high road and pray that it takes me
Company loved misery
Until it chose to change the scenery

Sticks and Stones may break my bones
But words will never hurt me so they say
Oh well, yours hurt like hell
I’m a fighter on the mend
And I will rise above the world you spin
You fail, I wish you well

I’m letting go of you - I’m letting go of me
I’m letting go of all the things that hold me down emphatically
I’m letting go of time – I’m letting go of space
I’m letting go of all the waste I’ve carried to this place
Sticks and Stones may break my bones
But words will never hurt me so they say
Oh well, yours hurt like hell
I’m a fighter to the end
I have rose above the world you spin
You fail, I wish you wellEmbedShare Url:CopyEmbed:Copy"
541,Stryper,Surrender,"Singing out in harmony
It explains so well
What we're called to do
Want to rock so you can see
We can rock as well
Rock as well for you

You can have it all tonight
Pick it up and make it right
Oh, you can be free
In the dark you need a light
Do you want to make it right

Oh, Jesus Christ is the lover of your soul
And He wants to give you all you need
So freely surrender
Open up unto His Majesty


Christ is the lover of your soul
And He wants to give you all you need
So freely surrender
Freely surrender
Freely surrender
To the King
Freely surrender
Open up unto His Majesty
Freely surrender
Open up unto His Majesty
Oh woah, oh woahEmbedShare Url:CopyEmbed:Copy"
542,Stryper,Sympathy,"Step inside my carnival, where everything’s a ride
Up and down, it’s all around, turning side to side
I’m the outlaw - I’m the law
My way or the highway – I’m one dimensional
I broke the mold and tossed the clay, incomprehensible
I’m the only - A rarity

As hearts degrade, can I find some sympathy?
As mercy fades, I am blind but I just I want to see
Set in stone and sealed, I seem unbreakable
In despair, a simple prayer makes change obtainable
I’m forgiven - I forgive

As hearts degrade, can I find some sympathy?
As mercy fades, I am blind but I just I want to see
“Hearts Degrading, Mercies Fading” 

As hearts degrade, can I find some sympathy?
As mercy fades, I am blind but I just I want to seeEmbedShare Url:CopyEmbed:Copy"
543,Stryper,Take It to the Cross,"We try to carry the weight of the world
We could just lay it all down
After we've buried the hatchet within
As we sink to drown

Make the mistake and we'll do it again
And maybe not ever to learn
One day we'll wake and the night will be seen
And we will discern it all

Take it to the cross; Take it to the cross; Take it to the cross
Take it to the cross; Take it to the cross; Take it to the cross
Take it to the cross; Take it to the cross; Take it to the cross
Take it to the cross; Take it to the cross; Take it to the cross

The flesh is so weak, but the spirit is strong
Faith could move mountains away
Why do we seek everything that is wrong
And become the prey?

We were created, yet that is debated
But Christ said it so perfectly:
""I am the way and the truth and the life and you get to
The Father through me!"" ""Through me!""
Take it to the cross; Take it to the cross; Take it to the cross
Take it to the cross; Take it to the cross; Take it to the cross
Take it to the cross; Take it to the cross; Take it to the cross
Take it to the cross; Take it to the cross; Take it to the cross


Take it to the cross; Take it to the cross; Take it to the cross
Take it to the cross; Take it to the cross; Take it to the cross
Take it to the cross; Take it to the cross; Take it to the cross
Take it to the cross; Take it to the cross; Take it to the cross
Take it to the cross; Take it to the cross; Take it to the cross
Take it to the cross; Take it to the cross; Take it to the cross
Take it to the cross; Take it to the cross; Take it to the cross
Take it to the cross; Take it to the cross; Take it to the cross

Take it to the cross
Take it to the cross
Take it to the cross
Take it to the crossEmbedShare Url:CopyEmbed:Copy"
544,Stryper,Te Amo,"In a time when love is taken with a price
I won't cross the line or blindly sacrifice
We have something that they shine upon the screen
And it’s deeper than what's felt or what is seen
Golden years, worthless tears
I’ve seen enough to write tale after tale
But through it all, you never fail

Te Amo – Living, dying, young and old
Te Amo - You’re a treasure with a heart of gold
You were there when I could sense no other soul
And you cared when I was down and letting go
You’re an angel that came down to earth to be
The saving grace to help this non believer see
There is more, so much more
Hidden deep beneath this land of stone
Now it’s known, I’m not alone

Te Amo – Living, dying, young and old
Te Amo – You’re a treasure with a heart of goldEmbedShare Url:CopyEmbed:Copy"
545,Stryper,The Calling,"I've seen the other side
It's not what the world wants you to believe
I've traveled far and wide
And I've learned that things
Aren't what you preceive
But that's just life, take it all in stride
(Chorus) x2
Keep running for the line
And looking for a sign
The planets will aline
Because you have the calling
When all the lights go out
It's impossible to find your way
We start believing doubt
And all our weaknesses are on display
It's as good or as bad as you want it to be
(Chorus) x2
Keep running for the line
And looking for a sign
The planets will aline
Because you have the calling
(Chorus) x2
Keep running for the line
And looking for a sign
The planets will aline
Because you have the callingEmbedShare Url:CopyEmbed:Copy"
546,Stryper,The One,"I’ve blown up our world, and scattered pieces behind
A boy and innocent girl, defined one of a kind
Love was making, we were taking
But now it’s harder to find

You Still Move – oh You still move me yeah
You Will Always – You will always be The One
I say with a smile, all I should with a word
You’ve stayed for a while, it’s bordering on absurd
Cause that’s your glory and pains my story
But grace is what I’d prefer

You Still Move – oh You still move me
You Will Always – You will always be The OneEmbedShare Url:CopyEmbed:Copy"
547,Stryper,The Rock That Makes Me Roll,"They say that rock and roll is strong
But God's the rock that makes us roll
Don't need no drugs to help us push on
We've got his power in our souls

Stand up and fight
For what you believe in
We know
He's the rock that makes us roll
Rockin' all the world
Giving me the courage to be bold
Giving me just what I need
Always guaranteed
He's the rock, the rock that makes me roll
Rock 'n' roll!

You say that rock and roll is strong
Check out the rock that makes us roll
Don't need no drugs to help you push on
You can have His power in your soul

Stand up and fight
For what you believe in
We know
He's the rock that makes us roll
Rockin' all the world
Giving me the courage to be bold
Giving me just what I need
Always guaranteed
He's the rock, the rock that makes me roll
Rock 'n' roll!

Stand up and fight
For what you believe in
We know
He's the rock that makes us roll
Rockin' all the world
Giving me the courage to be bold
Giving me just what I need
Always guaranteed
He's the rock, the rock that makes me roll
Rock 'n' roll!

Fight!EmbedShare Url:CopyEmbed:Copy"
548,Stryper,The Valley,"I've spent my life trying to be
A soul of light in the darkest sea
Where with my shield for the final fight
I won't back down; I won't bend or kneel

Yea, though
I walk through the valley
Of the shadow of death
I fear no evil, no evil

I look back upon my life and know
Yes, I've gone far, but have a long way to go
And I've done things that only yokels dream
A miracle, so at least it seems

Yea, though
I walk through the valley
Of the shadow of death
I fear no evil, no evil

I fear no evil

Yea, though
I walk through the valley
Of the shadow of death
I fear no evil
Yea, though
I walk through the valley
Of the shadow of death
I fear no evil, no evil, no!

I fear no evil
I fear no evil
I fear no evilEmbedShare Url:CopyEmbed:Copy"
549,Stryper,The Way,"I want to sing some other way
Always the same, never a change
What can I do to make me feel right
Change all my ways, give up my life

Oh, oh, oh
What did you say?
Oh, oh, oh
Christ is the way

Rockin'
For the
One who
Is the Rock

I feel His strength come into me
Reading His Word helps me to see
I feel so new, I want to sing
Feeling His joy in everything

Oh, oh, oh
What can I say?
Oh, oh, oh
Christ is the way
Rockin'
For the
One who
Is the Rock!


Rockin'
For the
One who
Is the Rock . . . in'
For the
One who
Is the Rock!EmbedShare Url:CopyEmbed:Copy"
550,Stryper,The World of You and I,"Verse 1
You're out there all alone
Searching endlessly for a home
You're happiness has gone away
Then you hear somebody say
Chorus
We can have what everybody dreams about
We can say hello and never say goodbye
Love can last forever without any doubt
In the world of you and I
Verse 2
You've go to keep your faith
Follow me I'll lead the way
There doesn't have to be any pain
Forever you and I will reign
Repeat ChorusEmbedShare Url:CopyEmbed:Copy"
551,Stryper,The Writing's on the Wall,"Verse 1
The truth is right before you
Don't refuse it
No matter what you've been through
He can change it cause
Chorus
He is our God, Creator of all
Unless you accept Him, you'll continue to fall
The battle is real, on you He will call
So don't ever wait because the writing's on the wall
Verse 2
Just look around and
You will see confusion
The God that Stryper serves
Is no delusion cause
Chorus
Bridge
Don't wait till tomorrow
Tomorrow's too late (tomorrow's too late)
You've heard the truth so what will you do
Who will you choose?
(Whoa-oh-oh-oh)
Repeat ChorusEmbedShare Url:CopyEmbed:Copy"
552,Stryper,This I Pray,"Now I lay me down to sleep
I pray the Lord my soul to keep
And if I die before I wake
I pray the Lord my soul to take

Forgive me, Lord, for I have sinned
Have mercy on the shape I'm in
And if I've fallen from Your grace
Help me, Lord, to find my place
I'm in a storm with no way out
The waters rough I'm tossed about
I know that there's blue sky above
It's in Your mercy and Your love

I swear I won't go down without a fight
The darkest night will always lead to light
Take my hand and help me find my way
I don't wanna die, just give me one more day
This I pray
Oh, yeah

I crossed a bridge and lost my way
For years and years I've gone astray
And if I live another day
I pray the Lord to guide my way
I need a savior here and now
I know I'm sinking yet somehow
I'm reaching for some final peace
Before my time begins to cease
I swear I won't go down without a fight
The darkest night will always lead to light
Take my hand and help me find my way
I don't wanna die, just give me one more day
This I pray


I swear I won't go down without a fight
The darkest night will always lead to light
So take my hand and help me find my way
I don't wanna die, just give me one more day, yeah yeah
I swear I won't go down without a fight
The darkest night will always lead to light, yeah yeah yeah yeah
Take my hand and help me find my way
I don't wanna die, just give me one more day
This I pray

Now I lay me down to sleep
I pray the Lord my soul to keep
And if I die before I wake
I pray the Lord my soul to takeEmbedShare Url:CopyEmbed:Copy"
553,Stryper,To Hell with the Devil,"(Well) Speak of the devil
He's no friend of mine
To turn from him is what we've got in mind

Just a liar and a thief
The word tells us so
We like to let him know
Where he can go

To hell with the devil
To hell with the devil

When things are going wrong
You know who to blame
He will always live up to his name

He's never been the answer
There's a better way
We are here to rock you
And to say
To hell with the devil
To hell with the devil


To hell with the devil
To hell with the devil
To hell with the devil
To hell with the devil

To hell with the devil
To hell with the devil
Devil
DevilEmbedShare Url:CopyEmbed:Copy"
554,Stryper,Together Forever,"Together forever!
Are you ready?!!
Oh!, whoa!
Ooh

Clap your hands and stomp your feet
Ooh, all you girls and all you guys
Let's rock the world with a new beat
Woo
C'mon don't wait
Don't you pass it by, no

One big family
That will live eternally
Together forever
All you have to do
Is receive the one who died for you
Yeah, yeah, yeah

I get so high!, I can't stay in my seat
Excitement fills the air
Let's rock the world with a new beat
All you girls and guys everywhere
One big family
That will live eternally
Together forever
All you have to do
Is receive the one who died for you, oh
One big family
That will live eternally
Together forever
All you have to do
Is receive the one who died for you, whoa, whoa

Together forever
Together forever, whoa, whoa, whoa
Together forever
Together forever
Together
Yeah!EmbedShare Url:CopyEmbed:Copy"
555,Stryper,Together as One,"Now
Is the time
That we stand
Together as one
A new life
Inside us will shine
As bright
As the sun

Let's bring
Bring in the new
And do
Away with the old
A new love
A new love that's true
A love that's never cold
A love that never dies
A love that fills our souls
We will survive

Together as one
We'll stand for the world to see
Together as one
We'll shine throughout eternity
All the dreams
We dreamed before are now reality
And now the dreams (now the dreams)
Of a perfect love will always be

Together as one
We'll stand for the world to see
Together as one
We'll shine throughout eternity
All the dreams
We dreamed before are now reality
You and I in a perfect love
Faithfully
All the dreams
We dreamed of are now reality
You and I in a perfect love
FaithfullyEmbedShare Url:CopyEmbed:Copy"
556,Stryper,Two Bodies (One Mind One Soul),"Too many days go by
When we don't see eye to eye
We hold the key that will open all the doors
I just wish that we could give just a little more

This time we've gotta stick together
Can't let our hearts turn into stone
We'll win this fight if we never say never
As two bodies, one mind, one soul

I swore that I'd never give up on you
And you said that you would see this through
So let's light the fire that will burn the wall to the ground
Let's find what we thought could never be found

This time we've gotta stick together
Can't let our hearts turn into stone
We'll win this fight if we never say never
As two bodies, one mind, one soul

This time we've gotta stick together
Can't let our hearts turn into stone
We'll win this fight if we never say never
As two bodies, one mind, one soul
As two bodies, one mind, one soulEmbedShare Url:CopyEmbed:Copy"
557,Stryper,Two Time Woman,"Ooh, yeah
Now listen

Livin' life on a wire
Never knowin' what to do
Tryin' to find me a reason
To stay with you, yeah
Then I saw you with someone
Ooh babe, now I know

I gotta lay low, just let go
I gotta say no, girl, just go
I'm sayin' two time girl
I don't want you to stay
I took a real blow, hurt me so
You hit me real low, now I know
I'm sayin' two time woman
Don't come back this way
No, no, no, no

(Check this out)
Hangin' out at a party
All my friends everywhere
Thought you were right beside me
But you weren't there, no
Then I caught you with someone else
That's the end of the show
I gotta lay low, just let go
I gotta say no, girl, just go
I'm sayin' two time girl
I don't want you to stay
I took a real blow, hurt me so
You hit me real low, now I know
I'm sayin' two time woman
Don't come back this way


I gotta lay low, just let go
I gotta say no, girl, just go
I'm sayin' two time girl
I don't want you to stay, no
I took a real blow, hurt me so
You hit me real low, now I know
I'm sayin' two time woman
Don't come back this way, no
I took a real blow, hurt me so
You hit me real low, now I know
I'm sayin' two time woman
Don't come back this way
Don't come backEmbedShare Url:CopyEmbed:Copy"
558,Stryper,Water into Wine,"If He were here today, what would we say?
Would we repeat the past, or let Him lead the way
Minds jaded, life’s faded - will we answer the call?
To keep fighting – Uniting, and stand up tall

He turned Water Into Wine
And made the blind man see
He cast devils out, into swine
He’s came to set you free
The road to hell is wide, but heavens narrow
Will we stop tryin’ to hide, or be like Pharaoh?
Pride and Glory, same story - since the beginning of time
If we’re ready – and we’re steady, we’ll make the line

He turned Water Into Wine
And made the blind man see
He cast devils out, and into swine
He’ came to set you freeEmbedShare Url:CopyEmbed:Copy"
559,Stryper,When Did I See You Cry,"Someone's child but no one's friend
A city street alone again
Funny how tears don't wash away
Even in December rain
Someone's child you'd never meet
Merchandise on a darkened street
A painted face with a child's eyes
A paradox of sad disguise
When did I see You cry oh Lord
When were You all alone
When did I see You so far away from home
Someone's child now half alive
Lives in a bottle just to survive
Had a home and had a wife
That's a story from a different life
We've all seen him a time or two
He's not all that different from me and you
He's more than a face or a name
He's a reason why You came
When did I see You cry oh Lord
When were You all alone
When did I see You so far away
You say I closed my eyes
You say I closed my heart
I never stopped looking
You say I didn't start
When did I see You cry oh Lord
When were you all alone
When did I see You so far away, so far away, so far away from home
(Repeat Chorus)EmbedShare Url:CopyEmbed:Copy"
560,Stryper,Yahweh,"A Crown of thorns, it was placed on his head
They clothed him in purple and stated their case
""He is the king of the Jews"" As they slapped his face
Pilate said, ""I find no reason to charge Him""
As soon as they saw him they said crucify
He just proclaimed to be God, He surely must die
(Chorus)
Yahweh - Yahweh - Yahweh!
When Pilate heard this he was afraid
He asked the Lord Where do you come from?
Don't you realize I have power to free or kill the Son
Jesus finally decided to answer him
You have no power at all over me
If it didn't come from above, You're too blind to see
(Chorus)
Yahweh - Yahweh - Yahweh!
Yahweh - Yahweh - Yahweh!
And so, the soldiers took Jesus
Dragging his cross to a place where He knew
Gave up his spirit for all - He was crucified!
(Chorus)
Yahweh - Yahweh - Yahweh!
Yahweh - Yahweh - Yahweh!EmbedShare Url:CopyEmbed:Copy"
561,Stryper,You Don't Even Know Me,"Everything you do and say
Shows the world
Exactly who you are
Tip your hat the proper way
While cutting with your knife
And leaving scars
Who do you think you are?
You don't even know me
But you think you're a god
You continue to show me
That you're only a fraud
Open your eyes and see
Not everything revolves around your globe
Around your globe
You can change your destiny
And take it to a different kind of low
A different kind of low
You don't even know me
But you think you're a god
You continue to show me
That you're only a fraud
You don't even know me
But you think you're a god
You continue to show me
That you're only a fraud
That you're only a fraudEmbedShare Url:CopyEmbed:Copy"
562,Stryper,You Know What to Do,"Some people think they're happy, livin' for themselves
But when they're sad they long for something else
And you can find the answer in an honest way
To get you thru the sadness, to start a whole new day
We've found a life that keeps us happy
Yes, we have and we'll live eternally
We'll always have the light to see, and so can you

Are you feeling lonely?
Are you feeling blue?
Does your life seem empty?
You know what to do

You say you've go some troubles, yeah, oh so many downs
You need a light to lift you off the ground
And if your life feels senseless, just accept the Lord
And He'll make you see things you never have seen before
An everlasting life abounding, oh yeah
Yes, He will and He's always giving more
And His light will never stop shining, it's for you, yes it is

Are you feeling lonely?
Are you feeling blue?
Does your life seem empty?
You know what to do

Are you feeling lonely?
Are you feeling blue?
Does your life seem empty?
You know what to do
Are you feeling lonely?
Are you feeling blue?
Does your life seem empty?
You know what to doEmbedShare Url:CopyEmbed:Copy"
563,Stryper,You Won't Be Lonely,"Verse 1
Won't you open up your heart and let me come inside
Please let the loving start to climb
I know you may may wonder why I've come to hold you tight
I don't want you to cry tonight
I will take you in my arms and sing your favorite song
As I tell you of your charms all night long
You've been hurt over again, with all my love I say I am
Holding out my hand
Chorus
You won't be lonely anymore
You won't be lonely anymore
Verse 2
For so long you've been in rain, but now you're warm and dry
You've been through all the pain and now it's blue skies
You'll be happy and secure as long as you are mine and as
Long as I am yours
Repeat Chorus
Won't you open up your hear and let me come inside
Please let the loving start to climb
I will take you in my arms and I will hold you tight
You won't be lonely tonightEmbedShare Url:CopyEmbed:Copy"
564,Tesla,2 Late 4 Love,"One, two, three, four
I can't believe this fucked up world in which we're livin' in
Still I do the best that I can
Always got me on the lookout for a getaway
Runnin' hard, I'm a rock 'n' roll man
I know we can make it a go
Said that all you gotta do is try
Tellin' you all I wanna do is rock 'n' roll
2 late 4 love, baby it's too late
2 late 4 love, girl I gotta say
That it's you, I know, that makes me feel this way
Don't you know that it's 2 late 4 love
Foolish hearts getting caught up in a lover's game
That's the way some want it to be
Now all I need is someone, just to get me through the night
Any more is too much for me
I know we can make it a go
Said that all you gotta do is try
Tellin' you all I wanna do is rock 'n' roll
2 late 4 love, baby it's too late
2 late 4 love, girl I gotta say
That it's you, I know, that makes me feel this way
Don't you know that it's 2 late 4 love
Oh baby, it's 2 late
2 late 4 love
2 late
Oh yeah
2 late 4 love, oh baby, baby
2 late 4 love
2 late 4 love, oh
2 late 4 love
'Cause all I need is someone standing by my side
I don't care if I have to see you cry
You oughta know that it's
It's 2 late 4 loveEmbedShare Url:CopyEmbed:Copy"
565,Tesla,2nd Street,"I can find it on the street
But it's so cold inside
Just trying to be me
I can barely stay alive
Never mind to make ends meet
I'd love to survive
I can handle defeat
I refuse to be denied
Love that goes on after all
But me I stumble and I fall
Good for you who feel complete
'Cause I'm here stuck on 2nd Street
I take the hit, I'll take the fall
With my back against the wall
Don't forget, remember me
'Cause I'm still here stuck on 2nd Street
Now I gotta keep it real
Right from the start
Show exactly what I feel
Deep within my heart
It's so clear what we got to do
No matter how hard
'Cause a dream can't come true
Until we do our part
Love that goes on after all
But me I stumble and I fall
Good for you who feel complete
'Cause I'm here stuck on 2nd Street
I take the hit, I'll take the fall
With my back against the wall
Don't forget, remember me
'Cause I'm still stuck on 2nd Street
Stuck on 2nd Street
Stop by and see me anytime you want
I am always here
In the shadows of the night
Livin' the darkest fears
Don't walk alone, stay by the phone
My ? until you learn
There's no return, there's no return
There's no return, there's no return
Love that goes on after all
But me I stumble and I fall
Good for you who feel complete
'Cause I'm here stuck on 2nd Street
I take the hit, I'll take the fall
With my back against the wall
Don't forget, remember me
'Cause I'm still stuck on 2nd Street
Love that goes on after all
I take the hit, I'll take the fall
With my back against the wall
Don't forget, remember me
Still here stuck on 2nd StreetEmbedShare Url:CopyEmbed:Copy"
566,Tesla,A Lot to Lose,"(Keith, Hannon, Wheat)
I thought I saw the light, was it real or something I'm imagining
I thought I saw the light, if it was then tell me, did you see it too
Did you see the light, if you did now tell me, could you feel it too
Hey I saw the light, yeah tell me that you saw the light
I don't know why I even do it, all I know is I'm so glad
We always make it through it, one way or another
We're gonna make it or break
I got alot of love for you, I guess that means I got alot to lose
I got alot of love for you and only you
I don't know how we even do it, all I know is I'm so glad
We always make it through it, one more time now baby
Got me two times a wife, just like my mother
She's there to love and understand
Got me two times a wife, she really does have a touch just like no other hands
The sparkle in my eye, too many times I left her there alone at night
The way you light up my life, yeah your love is two times as nice
I don't know how we make it through it, all I know is I'm so glad
We always seem to do it, one way or another
We're gonna make it or break
I got alot of love for you, I guess that means I got alot to lose
I got alot of love for you and only you
I got alot of love for you, I do, and that's the way it should be
I don't know why we even do it, all I know is I'm so glad
We always make it through it, one more time now friend
(Solo)
I got alot of love for you, I guess that means I got alot to lose
I got alot of love for you and only you and nobody else but you
I got alot of love for you, I guess that means I got alot to lose
I got alot of love for you and only you and no one else but you my friend
Oh, nobody else but you my friend
(I got a lot of love for you) I got a lot, I got a lot, a lot of love for you
(I got a lot of love for you) I do, oh I feel I got a lot to loseEmbedShare Url:CopyEmbed:Copy"
567,Tesla,Action Talks,"(Keith, Skeoch)
Hey, what's the deal man, don't it feel like something's goin' on
What's goin' down what's goin' around, and I'm gonna get some
What's this I see, a familiar face, and it's coming my way
I said I don't know who it is, it might be you and this just might be my day
Action talks - now action talks and bullshit walks
Action talks - you got something to say
Action talks - start talking, or get your walking
Action talks - start making your move on me-yeah-yeah
Sure was not nice, but wasn't going right, forget the consequences
Let's work it out instead of workin' out
We'll work it over till we get it right
What's this I need, now what's this I like, it came, you sent it my way
Till I realized all the innocent lies, it was gonna take my heart outta me
Action talks - now action talks and bullshit walks
Action talks - we got something to say
Action talks - nobody talkin', ain't no one walkin'
Action talks - no use in puttin' the blame on yesterday
(Solo)
So here's the deal, it looks like it feels, they got it goin' on
They know it's going down what's going around, while we're waiting, how come
So the queen don't get to lose the president
Don't hear a word they say (fuck you!)
They come together as one and maybe get the job done
Instead of blaming yesterday
Action talks - action talks and bullshit walks
Action talks - you got something to say
Action talks - no use in cryin', no use in runnin'
Action talks - no use in puttin' the blame on yesterday
Action talks - no blamin' yesterday, say what you mean
Say what you mean (oh talk to me, talk, talk)
Say what you mean (just talk to me), say what you mean
Start talkin', start talkin', start talkin'
Say what you mean, you got a lot to say, you got a lot to say
Say what you mean, nobody's stoppin' you, nobody's stoppin' you
So tell me, what the fuck don't you sayEmbedShare Url:CopyEmbed:Copy"
568,Tesla,Afterlife,"In the blink of an eye, in the black of the rest
Innocence would disappear, before it's ever missed
A crashing sound, too young for a last sundown
Tender years will fade into a memory
Virtue lost and come undone
Before it was begun
I'm gonna live afterlife, I wanna give afterlife
I'm gonna breathe afterlife, after I breathe afterlife
For every heavy heart and every stolen part
With every end there comes a new beginning
With every tear that's been cried, or a breath been denied
Turn the dead of the night into the sunshine (Yeah)
Virtue lost and come undone
Before it was begun
I'm gonna live afterlife, I wanna give afterlife
I'm gonna breathe afterlife, after I breathe afterlife
I'm gonna love afterlife, I wanna sing afterlife
Do everything afterlife, I'll learn to live afterlife
(Afterlife)
(Afterlife)
(Afterlife)
I'm gonna live afterlife, I wanna give afterlife
I'm gonna breathe afterlife, after I breathe afterlife
I'm gonna love afterlife, I wanna sing afterlife
Do everything afterlife, I'll learn to live afterlifeEmbedShare Url:CopyEmbed:Copy"
569,Tesla,All Of Me,"If I would have known
It was gonna come down to this
I'd take back the first kiss
That lead to choking on your fist
Your heart had been broken
Mine too, then you ripped it wide open
Called up your two girlfriends
Told them hurry up and get your ass over here now
Said it won't be long I'm kinda wishin' for death
'Cause you had no intentions of leaving
Without taking everything
First time in years you didn't lie to me
You took my pride, my dreams, my hope
Even my heart and you knew it was broke
Every single ounce of integrity
You took all of me, all of me
Turned my pockets inside out
Making sure that without a doubt
You had absolutely everything
You took all of me, all of me
Watching as you're leaving
Thinking that was so unbelieving
Now I can start breathing
But looks can be deceiving
She is so cold-hearted
Sending me a letter regarding
The last time we parted
Said she was only getting started
I can't believe she still wants something from me
When she left me here with nothing at all
How about her paying me
For my pain and suffering
You took my pride, my dreams, my hope
Even my heart and you knew it was broke
Every single ounce of integrity
You took all of me, all of me
Turned my pockets inside out
Making sure that without a doubt
You had absolutely everything
You took all of me, all of me
Now that it's all over
I can feel the weight off of my shoulders
Good thing you're a good liar
You stole enough of my money to retire
I can't believe she still wants something from me
When she left me here with nothing at all
How about her paying me
For my pain and suffering
You took my pride, my dreams, my hope
Even my heart and you knew it was broke
Every single ounce of integrity
You took all of me, all of me
Turned my pockets inside out
Making sure that without a doubt
You had absolutely everything
You took all of me, all of me, all of meEmbedShare Url:CopyEmbed:Copy"
570,Tesla,All the Young Dudes,"Well Billy rapped all night about his suicide
How he kick it in the head when he was twenty-five
Speed jive don't want to stay alive
When you're twenty-five
And Wendy's stealing clothes from marks and sparks
And Freddy's got spots from ripping off the stars from his face
Funky little boat race
Television man is crazy saying we're juvenile deliquent wrecks
Oh man I need TV when I got T Rex
I'm a dude man
All the young dudes (Hey dudes)
Carry the news (Where are ya)
Boogaloo dudes (Stand up Come on)
Carry the news
All the young dudes (I want to hear you)
Carry the news (I want to see you)
Boogaloo dudes (And I want to talk to you all of you)
Carry the news
Now Lucy looks sweet cause he dresses like a queen
But he can kick like a mule it's a real mean team
But we can love oh yes we can love
And my brother's back at home with his Beatles and his Stones
We never got it off on that revolution stuff
What a drag too many snags
Now I've drunk a lot of wine and I'm feeling fine
Got to race some cat to bed
Oh is there concrete all around
Or is it in my head
I'm a dude man
All the young dudes (Hey dudes)
Carry the news (Where are ya)
Boogaloo dudes (Stand up)
Carry the news
All the young dudes (I want to hear ya)
Carry the news (I want to see ya)
Boogaloo dudes (And I want to relate to you)
Carry the news
All the young dudes (What dudes)
Carry the news (Let's hear the news come on)
Boogaloo dudes (I want to kick you)
Carry the news
All the young dudes (Hey you there with the glasses)
Carry the news (I want you)
Boogaloo dudes (I want you at the front)
Carry the news (Now you all his friends)
All the young dudes (Now you bring him down cause I want him)
Carry the news
Boogaloo dudes (I want him right here bring him come on)
Carry the news (Bring him here you go)
All the young dudes (I've wanted to do this for years)
Carry the news (There you go)
Boogaloo dudes (How do you feel)
Carry the newsEmbedShare Url:CopyEmbed:Copy"
